,date,price,position,capital,unrealized_pnl,growth_rate,signal,zone,returns
197,2022-10-14,3583.070068359375,0.1875,99847.8163430722,-152.18365692779983,-0.007120906912522192,Buy,Bear,-0.004493978670480736
198,2022-10-17,3677.949951171875,0.1875,100340.28749254292,340.28749254292194,-0.006345000287137422,Buy,Bear,0.00493221752370232
199,2022-10-18,3719.97998046875,0.0,100558.44308281725,558.4430828172532,-0.005569093661752679,Buy,Bear,0.002174157516645847
200,2022-10-19,3695.159912109375,0.1875,100558.44308281725,558.4430828172532,-0.004793187036367883,Buy,Bear,0.0
201,2022-10-20,3665.780029296875,0.0,99850.9204430019,-149.07955699809128,-0.004017280410983113,Buy,Bear,-0.0070359347074681056
202,2022-10-21,3752.75,0.1875,99850.9204430019,-149.07955699809128,-0.003241373785598343,Buy,Bear,0.0
203,2022-10-24,3797.340087890625,0.0,100222.78706227412,222.78706227412266,-0.002465467160213573,Buy,Bear,0.0037242182407770663
204,2022-10-25,3859.110107421875,0.1875,100222.78706227412,222.78706227412266,-0.0016895605348288033,Buy,Bear,0.0
205,2022-10-26,3830.60009765625,0.0,99861.48032364316,-138.51967635683528,-0.0009136539094440608,Buy,Bear,-0.0036050358328835186
206,2022-10-27,3807.300048828125,0.1875,99861.48032364316,-138.51967635683528,-0.00013774728405926365,Buy,Bear,0.0
207,2022-10-28,3901.06005859375,0.0,100461.74458554864,461.74458554864435,0.0006381593413255062,Buy,Bear,0.006010968993851007
208,2022-10-31,3871.97998046875,0.1875,100461.74458554864,461.74458554864435,0.0014140659667102487,Buy,Bear,0.0
209,2022-11-01,3856.10009765625,0.0,99923.10192608529,-76.8980739147121,0.0021899725920950185,Buy,Bear,-0.005361669376592104
210,2022-11-02,3759.68994140625,0.1875,99923.10192608529,-76.8980739147121,0.0029658792174798157,Buy,Bear,0.0
211,2022-11-03,3719.889892578125,0.0,99801.5126440857,-198.48735591430633,0.003741785842864558,Buy,Bear,-0.0012168285377042176
212,2022-11-04,3770.550048828125,0.1875,99801.5126440857,-198.48735591430633,0.0045176924682493284,Buy,Bear,0.0
213,2022-11-07,3806.800048828125,0.0,100180.2621610105,180.26216101049707,0.005293599093634098,Buy,Bear,0.0037950278196234866
214,2022-11-08,3828.110107421875,0.1875,100180.2621610105,180.26216101049707,0.006069505719018868,Buy,Bear,0.0
215,2022-11-09,3748.570068359375,0.0,99610.4146195977,-389.5853804023082,0.006845412344403638,Buy,Bear,-0.005688221702763618
216,2022-11-10,3956.3701171875,0.1875,99610.4146195977,-389.5853804023082,0.007621318969788408,Buy,Bear,0.0
217,2022-11-11,3992.929931640625,0.1875,100173.26400227778,173.26400227777316,0.008397225595173178,Buy,Bear,0.005650507377461977
218,2022-11-14,3957.25,0.1875,100004.16993411782,4.1699341178161315,0.00917313222055792,Buy,Bear,-0.0016880159575923814
219,2022-11-15,3991.72998046875,0.1875,100167.57720255827,167.57720255827363,0.009949038845942717,Buy,Bear,0.0016340045474914078
220,2022-11-16,3958.7900390625,0.1875,100011.46847585344,11.468475853444737,0.010724945471327487,Buy,Bear,-0.0015584756172064562
221,2022-11-17,3946.56005859375,0.1875,99953.50824286288,-46.49175713711262,0.011500852096712257,Buy,Bear,-0.0005795358659748118
222,2022-11-18,3965.340087890625,0.1875,100042.51041881874,42.51041881874057,0.012276758722097054,Buy,Bear,0.0008904357387797823
223,2022-11-21,3949.93994140625,0.1875,99969.52615849194,-30.47384150807117,0.013052665347481769,Buy,Bear,-0.0007295324759570843
224,2022-11-22,4003.580078125,0.1875,100223.73709773326,223.73709773325783,0.013828571972866566,Buy,Bear,0.0025428843069466023
225,2022-11-23,4027.260009765625,0.0,100335.96085463934,335.9608546393375,0.014604478598251336,Buy,Bear,0.0011197323124825243
226,2022-11-25,4026.1201171875,0.1875,100335.96085463934,335.9608546393375,0.015380385223636106,Buy,Bear,0.0
227,2022-11-28,3963.93994140625,0.0,99710.42138287894,-289.57861712106126,0.01615629184902085,Buy,Bear,-0.006234449408090592
228,2022-11-29,3957.6298828125,0.1875,99710.42138287894,-289.57861712106126,0.016932198474405646,Buy,Bear,0.0
229,2022-11-30,4080.110107421875,0.1875,100580.27260745104,580.2726074510448,0.017708105099790414,Buy,Bear,0.0087237744310793
230,2022-12-01,4076.570068359375,0.1875,100563.50102082286,563.5010208228624,0.018484011725175185,Buy,Bear,-0.0001667482717374602
231,2022-12-02,4071.699951171875,0.1875,100540.42794426707,540.4279442670676,0.01925991835055998,Buy,Bear,-0.000229437880757688
232,2022-12-05,3998.840087890625,0.1875,100195.24093159154,195.2409315915435,0.020035824975944697,Buy,Bear,-0.0034333155302150864
233,2022-12-06,3941.260009765625,0.1875,99922.44471344784,-77.55528655215699,0.020811731601329493,Buy,Bear,-0.0027226464611224133
234,2022-12-07,3933.919921875,0.1875,99887.66969607017,-112.33030392983554,0.021587638226714265,Buy,Bear,-0.0003480200817483903
235,2022-12-08,3963.510009765625,0.1875,100027.85818371999,27.858183719985107,0.02236354485209901,Buy,Bear,0.0014034613889419845
236,2022-12-09,3934.3798828125,0.1875,99889.84884567068,-110.15115432931808,0.023139451477483777,Buy,Bear,-0.0013797090186198346
237,2022-12-12,3990.56005859375,0.1875,100156.0127687988,156.01276879879526,0.023915358102868572,Buy,Bear,0.0026645742906201697
238,2022-12-13,4019.64990234375,0.1875,100293.83125775888,293.83125775888504,0.02469126472825329,Buy,Bear,0.0013760380944698447
239,2022-12-14,3995.320068359375,0.1875,100178.5641911774,178.56419117739387,0.025467171353638088,Buy,Bear,-0.0011492936817344424
240,2022-12-15,3895.75,0.1875,99706.83266573936,-293.1673342606356,0.026243077979022856,Buy,Bear,-0.004708906832980753
241,2022-12-16,3852.360107421875,0.0,99501.26506342944,-498.7349365705537,0.027018984604407624,Buy,Bear,-0.002061720313582427
242,2022-12-19,3817.659912109375,0.1875,99501.26506342944,-498.7349365705537,0.027794891229792423,Buy,Bear,0.0
243,2022-12-20,3821.6201171875,0.1875,100019.45009427879,19.45009427878064,0.028570797855177167,Buy,Bear,0.005207823543942114
244,2022-12-21,3878.43994140625,0.1875,100298.51416196126,298.51416196125246,0.029346704480561935,Buy,Bear,0.00279009800013319
245,2022-12-22,3822.389892578125,0.1875,100023.23075806406,23.23075806405783,0.030122611105946703,Buy,Bear,-0.0027446408971988356
246,2022-12-23,3844.820068359375,0.1875,100133.39400088316,133.39400088315384,0.030898517731331503,Buy,Bear,0.0011013765700644829
247,2022-12-27,3829.25,0.1875,100056.9233910176,56.92339101759924,0.03167442435671622,Buy,Bear,-0.0007636873854978132
248,2022-12-28,3783.219970703125,0.1875,99830.85216697304,-169.1478330269572,0.03245033098210101,Buy,Bear,-0.002259426098492723
249,2022-12-29,3849.280029296875,0.1875,100155.29858890391,155.29858890391407,0.03322623760748578,Buy,Bear,0.003249961458690276
250,2022-12-30,3839.5,0.1875,100107.26509363767,107.26509363767622,0.034002144232870526,Buy,Bear,-0.0004795901559176974
251,2023-01-03,3824.139892578125,0.1875,100031.82568290163,31.82568290163307,0.0347780508582553,Buy,Bear,-0.0007535857728755424
252,2023-01-04,3852.969970703125,0.1875,100173.42131407064,173.4213140706403,0.0355539574836401,Buy,Bear,0.0014155058172973245
253,2023-01-05,3808.10009765625,0.1875,99953.048064751,-46.95193524900804,0.03632986410902486,Buy,Bear,-0.002199917367589066
254,2023-01-06,3895.080078125,0.1875,100380.24029018103,380.24029018103175,0.037105770734409606,Buy,Bear,0.004273928946652017
255,2023-01-09,3892.090087890625,0.1875,100365.5552951356,365.5552951355875,0.03788167735979443,Buy,Bear,-0.00014629368292984335
256,2023-01-10,3919.25,0.1875,100498.94809694999,498.9480969499846,0.03865758398517915,Buy,Bear,0.0013290695340859582
257,2023-01-11,3969.610107421875,0.1875,100746.28600443751,746.2860044375117,0.03943349061056394,Buy,Bear,0.0024610994659259866
258,2023-01-12,3983.169921875,0.1875,100812.8834821724,812.8834821724065,0.04020939723594871,Buy,Bear,0.0006610415170238415
259,2023-01-13,3999.090087890625,0.1875,100891.07355663298,891.0735566329764,0.04098530386133346,Buy,Bear,0.0007755960524074013
260,2023-01-17,3990.969970703125,0.1875,100851.19252983363,851.1925298336304,0.04176121048671823,Buy,Bear,-0.0003952879614961269
261,2023-01-18,3928.860107421875,0.1875,100546.14704036257,546.147040362574,0.04253711711210302,Buy,Bear,-0.003024708799361231
262,2023-01-19,3898.85009765625,0.1875,100398.75630989949,398.7563098994798,0.04331302373748774,Buy,Bear,-0.001465901327913799
263,2023-01-20,3972.610107421875,0.1875,100761.02016130193,761.0201613019258,0.044088930362872536,Buy,Bear,0.00360825038792556
264,2023-01-23,4019.81005859375,0.1875,100992.83732282161,992.8373228216034,0.04486483698825731,Buy,Bear,0.002300663105123224
265,2023-01-24,4016.949951171875,0.1875,100978.79023235395,978.7902323539446,0.04564074361364207,Buy,Bear,-0.000139089967566286
266,2023-01-25,4016.219970703125,0.1875,100975.20501677577,975.2050167757695,0.04641665023902687,Buy,Bear,-3.550463983503782e-05
267,2023-01-26,4060.429931640625,0.0,101192.33718325,1192.3371832499988,0.047192556864411615,Buy,Bear,0.0021503513306870836
268,2023-01-27,4070.56005859375,0.1875,101192.33718325,1192.3371832499988,0.04796846348979639,Buy,Bear,0.0
269,2023-01-30,4017.77001953125,0.1875,99756.83610653719,-243.16389346281318,0.04874437011518115,Buy,Bear,-0.014185867395406171
270,2023-01-31,4076.60009765625,0.1875,100027.82190430597,27.821904305962153,0.04952027674056595,Buy,Bear,0.0027164634359431172
271,2023-02-01,4119.2099609375,0.1875,100224.09340626716,224.09340626715624,0.05029618336595067,Hold,Neutral,0.001962169106800804
272,2023-02-02,4179.759765625,0.1875,100503.00068721829,503.0006872182802,0.051072089991335466,Hold,Neutral,0.00278283665605783
273,2023-02-03,4136.47998046875,0.1875,100303.6433604626,303.6433604626035,0.05184799661672023,Hold,Neutral,-0.001983595767216073
274,2023-02-06,4111.080078125,0.1875,100186.6451680542,186.64516805420027,0.052623903242104975,Hold,Neutral,-0.0011664401061480811
275,2023-02-07,4164.0,0.1875,100430.40733367104,430.40733367104565,0.053399809867489746,Hold,Neutral,0.0024330804291126107
276,2023-02-08,4117.85986328125,0.1875,100217.87452466603,217.87452466602713,0.054175716492874545,Hold,Neutral,-0.0021162197251565207
277,2023-02-09,4081.5,0.1875,100050.39205868836,50.39205868836716,0.05495162311825931,Hold,Neutral,-0.001671183576503088
278,2023-02-10,4090.4599609375,0.1875,100091.6638407429,91.66384074289353,0.055727529743644054,Hold,Neutral,0.00041250994829011844
279,2023-02-13,4137.2900390625,0.1875,100307.37468942328,307.37468942328013,0.05650343636902885,Hold,Neutral,0.002155133009114518
280,2023-02-14,4136.1298828125,0.1875,100302.03072461883,302.0307246188375,0.0572793429944136,Hold,Neutral,-5.327589143855338e-05
281,2023-02-15,4147.60009765625,0.1875,100354.86535307893,354.86535307893143,0.05805524961979839,Hold,Neutral,0.00052675532168589
282,2023-02-16,4090.409912109375,0.1875,100091.43330354067,91.4333035406778,0.05883115624518313,Hold,Neutral,-0.0026250052611941355
283,2023-02-17,4079.090087890625,0.1875,100039.29141125894,39.29141125893765,0.059607062870567905,Hold,Neutral,-0.0005209426077815715
284,2023-02-21,3997.340087890625,0.1875,99662.73082059428,-337.26917940571434,0.060382969495952676,Hold,Neutral,-0.003764126928054945
285,2023-02-22,3991.050048828125,0.1875,99633.75735484897,-366.24264515102146,0.06115887612133741,Hold,Neutral,-0.0002907151500540772
286,2023-02-23,4012.320068359375,0.1875,99731.73229207388,-268.26770792611336,0.061934782746722185,Hold,Neutral,0.0009833508223118237
287,2023-02-24,3970.0400390625,0.0,99536.98008650386,-463.01991349614394,0.06271068937210698,Hold,Neutral,-0.0019527606820232135
288,2023-02-27,3982.239990234375,0.0,99536.98008650386,-463.01991349614394,0.06348659599749175,Hold,Neutral,0.0
289,2023-02-28,3970.14990234375,0.0,99536.98008650386,-463.01991349614394,0.06426250262287653,Hold,Neutral,0.0
290,2023-03-01,3951.389892578125,0.0,99536.98008650386,-463.01991349614394,0.06503840924826132,Hold,Neutral,0.0
291,2023-03-02,3981.35009765625,0.0,99536.98008650386,-463.01991349614394,0.06581431587364603,Hold,Neutral,0.0
292,2023-03-03,4045.639892578125,0.0,99536.98008650386,-463.01991349614394,0.06659022249903084,Hold,Neutral,0.0
293,2023-03-06,4048.419921875,0.0,99536.98008650386,-463.01991349614394,0.0673661291244156,Hold,Neutral,0.0
294,2023-03-07,3986.3701171875,0.0,99536.98008650386,-463.01991349614394,0.06814203574980035,Hold,Neutral,0.0
295,2023-03-08,3992.010009765625,0.0,99536.98008650386,-463.01991349614394,0.06891794237518512,Hold,Neutral,0.0
296,2023-03-09,3918.320068359375,0.0,99536.98008650386,-463.01991349614394,0.06969384900056991,Hold,Neutral,0.0
297,2023-03-10,3861.590087890625,0.0,99536.98008650386,-463.01991349614394,0.07046975562595463,Hold,Neutral,0.0
298,2023-03-13,3855.760009765625,0.0,99536.98008650386,-463.01991349614394,0.07124566225133942,Hold,Neutral,0.0
299,2023-03-14,3919.2900390625,0.0,99536.98008650386,-463.01991349614394,0.07202156887672419,Hold,Neutral,0.0
300,2023-03-15,3891.929931640625,0.0,99536.98008650386,-463.01991349614394,0.07279747550210897,Hold,Neutral,0.0
301,2023-03-16,3960.280029296875,0.0,99536.98008650386,-463.01991349614394,0.07357338212749376,Hold,Neutral,0.0
302,2023-03-17,3916.639892578125,0.0,99536.98008650386,-463.01991349614394,0.07434928875287851,Hold,Neutral,0.0
303,2023-03-20,3951.570068359375,0.0,99536.98008650386,-463.01991349614394,0.07512519537826327,Hold,Neutral,0.0
304,2023-03-21,4002.8701171875,0.0,99536.98008650386,-463.01991349614394,0.07590110200364804,Hold,Neutral,0.0
305,2023-03-22,3936.969970703125,0.0,99536.98008650386,-463.01991349614394,0.07667700862903284,Hold,Neutral,0.0
306,2023-03-23,3948.719970703125,0.0,99536.98008650386,-463.01991349614394,0.07745291525441755,Hold,Neutral,0.0
307,2023-03-24,3970.989990234375,0.0,99536.98008650386,-463.01991349614394,0.07822882187980235,Hold,Neutral,0.0
308,2023-03-27,3977.530029296875,0.0,99536.98008650386,-463.01991349614394,0.07900472850518712,Hold,Neutral,0.0
309,2023-03-28,3971.27001953125,0.0,99536.98008650386,-463.01991349614394,0.07978063513057186,Hold,Neutral,0.0
310,2023-03-29,4027.81005859375,0.0,99536.98008650386,-463.01991349614394,0.08055654175595667,Hold,Neutral,0.0
311,2023-03-30,4050.830078125,0.0,99536.98008650386,-463.01991349614394,0.08133244838134143,Hold,Neutral,0.0
312,2023-03-31,4109.31005859375,0.0,99536.98008650386,-463.01991349614394,0.0821083550067262,Hold,Neutral,0.0
313,2023-04-03,4124.509765625,0.0,99536.98008650386,-463.01991349614394,0.08288426163211095,Hold,Neutral,0.0
314,2023-04-04,4100.60009765625,0.0,99536.98008650386,-463.01991349614394,0.08366016825749574,Hold,Neutral,0.0
315,2023-04-05,4090.3798828125,0.0,99536.98008650386,-463.01991349614394,0.08443607488288049,Hold,Neutral,0.0
316,2023-04-06,4105.02001953125,0.0,99536.98008650386,-463.01991349614394,0.08521198150826528,Hold,Neutral,0.0
317,2023-04-10,4109.10986328125,0.0,99536.98008650386,-463.01991349614394,0.08598788813365002,Hold,Neutral,0.0
318,2023-04-11,4108.93994140625,0.0,99536.98008650386,-463.01991349614394,0.08676379475903483,Hold,Neutral,0.0
319,2023-04-12,4091.949951171875,0.0,99536.98008650386,-463.01991349614394,0.08753970138441954,Hold,Neutral,0.0
320,2023-04-13,4146.22021484375,0.0,99536.98008650386,-463.01991349614394,0.08831560800980436,Hold,Neutral,0.0
321,2023-04-14,4137.64013671875,0.0,99536.98008650386,-463.01991349614394,0.08909151463518913,Hold,Neutral,0.0
322,2023-04-17,4151.31982421875,0.0,99536.98008650386,-463.01991349614394,0.0898674212605739,Hold,Neutral,0.0
323,2023-04-18,4154.8701171875,0.0,99536.98008650386,-463.01991349614394,0.09064332788595866,Hold,Neutral,0.0
324,2023-04-19,4154.52001953125,0.0,99536.98008650386,-463.01991349614394,0.09141923451134339,Hold,Neutral,0.0
325,2023-04-20,4129.7900390625,0.0,99536.98008650386,-463.01991349614394,0.0921951411367282,Hold,Neutral,0.0
326,2023-04-21,4133.52001953125,0.0,99536.98008650386,-463.01991349614394,0.09297104776211298,Hold,Neutral,0.0
327,2023-04-24,4137.0400390625,0.0,99536.98008650386,-463.01991349614394,0.0937469543874977,Hold,Neutral,0.0
328,2023-04-25,4071.6298828125,0.0,99536.98008650386,-463.01991349614394,0.09452286101288246,Hold,Neutral,0.0
329,2023-04-26,4055.989990234375,0.0,99536.98008650386,-463.01991349614394,0.09529876763826729,Hold,Neutral,0.0
330,2023-04-27,4135.35009765625,0.0,99536.98008650386,-463.01991349614394,0.096074674263652,Hold,Neutral,0.0
331,2023-04-28,4169.47998046875,0.0,99536.98008650386,-463.01991349614394,0.09685058088903678,Hold,Neutral,0.0
332,2023-05-01,4167.8701171875,0.0,99536.98008650386,-463.01991349614394,0.09762648751442154,Hold,Neutral,0.0
333,2023-05-02,4119.580078125,0.0,99536.98008650386,-463.01991349614394,0.09840239413980631,Hold,Neutral,0.0
334,2023-05-03,4090.75,0.0,99536.98008650386,-463.01991349614394,0.09917830076519114,Hold,Neutral,0.0
335,2023-05-04,4061.219970703125,0.0,99536.98008650386,-463.01991349614394,0.09995420739057585,Hold,Neutral,0.0
336,2023-05-05,4136.25,0.0,99536.98008650386,-463.01991349614394,0.10073011401596062,Hold,Neutral,0.0
337,2023-05-08,4138.1201171875,0.0,99536.98008650386,-463.01991349614394,0.1015060206413454,Hold,Neutral,0.0
338,2023-05-09,4119.169921875,0.0,99536.98008650386,-463.01991349614394,0.10228192726673022,Hold,Neutral,0.0
339,2023-05-10,4137.64013671875,0.0,99536.98008650386,-463.01991349614394,0.10305783389211494,Hold,Neutral,0.0
340,2023-05-11,4130.6201171875,0.0,99536.98008650386,-463.01991349614394,0.1038337405174997,Hold,Neutral,0.0
341,2023-05-12,4124.080078125,0.0,99536.98008650386,-463.01991349614394,0.10460964714288447,Hold,Neutral,0.0
342,2023-05-15,4136.27978515625,0.0,99536.98008650386,-463.01991349614394,0.10538555376826925,Hold,Neutral,0.0
343,2023-05-16,4109.89990234375,0.0,99536.98008650386,-463.01991349614394,0.10616146039365401,Hold,Neutral,0.0
344,2023-05-17,4158.77001953125,0.0,99536.98008650386,-463.01991349614394,0.10693736701903878,Hold,Neutral,0.0
345,2023-05-18,4198.0498046875,0.0,99536.98008650386,-463.01991349614394,0.10771327364442355,Hold,Neutral,0.0
346,2023-05-19,4191.97998046875,0.0,99536.98008650386,-463.01991349614394,0.10848918026980832,Hold,Neutral,0.0
347,2023-05-22,4192.6298828125,0.0,99536.98008650386,-463.01991349614394,0.10926508689519314,Hold,Neutral,0.0
348,2023-05-23,4145.580078125,0.0,99536.98008650386,-463.01991349614394,0.11004099352057786,Hold,Neutral,0.0
349,2023-05-24,4115.240234375,0.0,99536.98008650386,-463.01991349614394,0.11081690014596263,Hold,Neutral,0.0
350,2023-05-25,4151.27978515625,0.0,99536.98008650386,-463.01991349614394,0.1115928067713474,Hold,Neutral,0.0
351,2023-05-26,4205.4501953125,0.0,99536.98008650386,-463.01991349614394,0.11236871339673217,Hold,Neutral,0.0
352,2023-05-30,4205.52001953125,0.0,99536.98008650386,-463.01991349614394,0.11314462002211693,Hold,Neutral,0.0
353,2023-05-31,4179.830078125,0.0,99536.98008650386,-463.01991349614394,0.11392052664750171,Hold,Neutral,0.0
354,2023-06-01,4221.02001953125,0.0,99536.98008650386,-463.01991349614394,0.11469643327288642,Hold,Neutral,0.0
355,2023-06-02,4282.3701171875,0.0,99536.98008650386,-463.01991349614394,0.11547233989827126,Hold,Neutral,0.0
356,2023-06-05,4273.7900390625,0.0,99536.98008650386,-463.01991349614394,0.11624824652365602,Hold,Neutral,0.0
357,2023-06-06,4283.85009765625,0.0,99536.98008650386,-463.01991349614394,0.11702415314904079,Hold,Neutral,0.0
358,2023-06-07,4267.52001953125,0.0,99536.98008650386,-463.01991349614394,0.11780005977442556,Hold,Neutral,0.0
359,2023-06-08,4293.93017578125,0.0,99536.98008650386,-463.01991349614394,0.11857596639981033,Hold,Neutral,0.0
360,2023-06-09,4298.85986328125,0.0,99536.98008650386,-463.01991349614394,0.1193518730251951,Hold,Neutral,0.0
361,2023-06-12,4338.93017578125,0.0,99536.98008650386,-463.01991349614394,0.12012777965057987,Hold,Neutral,0.0
362,2023-06-13,4369.009765625,0.0,99536.98008650386,-463.01991349614394,0.12090368627596464,Hold,Neutral,0.0
363,2023-06-14,4372.58984375,0.0,99536.98008650386,-463.01991349614394,0.12167959290134936,Hold,Neutral,0.0
364,2023-06-15,4425.83984375,0.0,99536.98008650386,-463.01991349614394,0.12245549952673418,Hold,Neutral,0.0
365,2023-06-16,4409.58984375,0.0,99536.98008650386,-463.01991349614394,0.12323140615211894,Hold,Neutral,0.0
366,2023-06-20,4388.7099609375,0.0,99536.98008650386,-463.01991349614394,0.12400731277750367,Hold,Neutral,0.0
367,2023-06-21,4365.68994140625,0.0,99536.98008650386,-463.01991349614394,0.12478321940288843,Hold,Neutral,0.0
368,2023-06-22,4381.89013671875,0.0,99536.98008650386,-463.01991349614394,0.12555912602827327,Hold,Neutral,0.0
369,2023-06-23,4348.330078125,0.0,99536.98008650386,-463.01991349614394,0.12633503265365803,Hold,Neutral,0.0
370,2023-06-26,4328.81982421875,0.0,99536.98008650386,-463.01991349614394,0.12711093927904274,Hold,Neutral,0.0
371,2023-06-27,4378.41015625,0.0,99536.98008650386,-463.01991349614394,0.12788684590442756,Hold,Neutral,0.0
372,2023-06-28,4376.85986328125,0.0,99536.98008650386,-463.01991349614394,0.12866275252981227,Hold,Neutral,0.0
373,2023-06-29,4396.43994140625,0.0,99536.98008650386,-463.01991349614394,0.12943865915519712,Hold,Neutral,0.0
374,2023-06-30,4450.3798828125,0.0,99536.98008650386,-463.01991349614394,0.13021456578058188,Hold,Neutral,0.0
375,2023-07-03,4455.58984375,0.0,99536.98008650386,-463.01991349614394,0.1309904724059666,Hold,Neutral,0.0
376,2023-07-05,4446.81982421875,0.0,99536.98008650386,-463.01991349614394,0.13176637903135135,Hold,Neutral,0.0
377,2023-07-06,4411.58984375,0.0,99536.98008650386,-463.01991349614394,0.13254228565673618,Hold,Neutral,0.0
378,2023-07-07,4398.9501953125,0.0,99536.98008650386,-463.01991349614394,0.1333181922821209,Hold,Neutral,0.0
379,2023-07-10,4409.52978515625,0.0,99536.98008650386,-463.01991349614394,0.13409409890750568,Hold,Neutral,0.0
380,2023-07-11,4439.259765625,0.0,99536.98008650386,-463.01991349614394,0.13487000553289044,Hold,Neutral,0.0
381,2023-07-12,4472.16015625,0.0,99536.98008650386,-463.01991349614394,0.13564591215827526,Hold,Neutral,0.0
382,2023-07-13,4510.0400390625,0.0,99536.98008650386,-463.01991349614394,0.13642181878366003,Hold,Neutral,0.0
383,2023-07-14,4505.419921875,0.0,99536.98008650386,-463.01991349614394,0.13719772540904476,Hold,Neutral,0.0
384,2023-07-17,4522.7900390625,0.0,99536.98008650386,-463.01991349614394,0.13797363203442958,Hold,Neutral,0.0
385,2023-07-18,4554.97998046875,0.0,99536.98008650386,-463.01991349614394,0.1387495386598143,Hold,Neutral,0.0
386,2023-07-19,4565.72021484375,0.0,99536.98008650386,-463.01991349614394,0.13952544528519906,Hold,Neutral,0.0
387,2023-07-20,4534.8701171875,0.0,99536.98008650386,-463.01991349614394,0.14030135191058382,Hold,Neutral,0.0
388,2023-07-21,4536.33984375,0.0,99536.98008650386,-463.01991349614394,0.14107725853596859,Hold,Neutral,0.0
389,2023-07-24,4554.64013671875,0.0,99536.98008650386,-463.01991349614394,0.14185316516135338,Hold,Neutral,0.0
390,2023-07-25,4567.4599609375,0.0,99536.98008650386,-463.01991349614394,0.1426290717867382,Hold,Neutral,0.0
391,2023-07-26,4566.75,0.0,99536.98008650386,-463.01991349614394,0.1434049784121229,Hold,Neutral,0.0
392,2023-07-27,4537.41015625,0.0,99536.98008650386,-463.01991349614394,0.14418088503750767,Hold,Neutral,0.0
393,2023-07-28,4582.22998046875,0.0,99536.98008650386,-463.01991349614394,0.1449567916628925,Hold,Neutral,0.0
394,2023-07-31,4588.9599609375,0.0,99536.98008650386,-463.01991349614394,0.14573269828827723,Hold,Neutral,0.0
395,2023-08-01,4576.72998046875,0.0,99536.98008650386,-463.01991349614394,0.146508604913662,Hold,Neutral,0.0
396,2023-08-02,4513.39013671875,0.0,99536.98008650386,-463.01991349614394,0.14728451153904676,Hold,Neutral,0.0
397,2023-08-03,4501.89013671875,0.0,99536.98008650386,-463.01991349614394,0.14806041816443152,Hold,Neutral,0.0
398,2023-08-04,4478.02978515625,0.0,99536.98008650386,-463.01991349614394,0.14883632478981623,Hold,Neutral,0.0
399,2023-08-07,4518.43994140625,0.0,99536.98008650386,-463.01991349614394,0.14961223141520108,Hold,Neutral,0.0
400,2023-08-08,4499.3798828125,0.0,99536.98008650386,-463.01991349614394,0.15038813804058584,Trim,Bull,0.0
401,2023-08-09,4467.7099609375,0.0,99536.98008650386,-463.01991349614394,0.15116404466597055,Trim,Bull,0.0
402,2023-08-10,4468.830078125,0.0,99536.98008650386,-463.01991349614394,0.15193995129135537,Trim,Bull,0.0
403,2023-08-11,4464.0498046875,0.0,99536.98008650386,-463.01991349614394,0.15271585791674014,Trim,Bull,0.0
404,2023-08-14,4489.72021484375,0.0,99536.98008650386,-463.01991349614394,0.1534917645421249,Trim,Bull,0.0
405,2023-08-15,4437.85986328125,0.0,99536.98008650386,-463.01991349614394,0.1542676711675097,Trim,Bull,0.0
406,2023-08-16,4404.330078125,0.0,99536.98008650386,-463.01991349614394,0.15504357779289446,Trim,Bull,0.0
407,2023-08-17,4370.35986328125,0.0,99536.98008650386,-463.01991349614394,0.15581948441827917,Trim,Bull,0.0
408,2023-08-18,4369.7099609375,0.0,99536.98008650386,-463.01991349614394,0.156595391043664,Trim,Bull,0.0
409,2023-08-21,4399.77001953125,0.0,99536.98008650386,-463.01991349614394,0.15737129766904875,Trim,Bull,0.0
410,2023-08-22,4387.5498046875,0.0,99536.98008650386,-463.01991349614394,0.1581472042944335,Trim,Bull,0.0
411,2023-08-23,4436.009765625,0.0,99536.98008650386,-463.01991349614394,0.1589231109198183,Trim,Bull,0.0
412,2023-08-24,4376.31005859375,0.0,99536.98008650386,-463.01991349614394,0.15969901754520308,Trim,Bull,0.0
413,2023-08-25,4405.7099609375,0.0,99536.98008650386,-463.01991349614394,0.16047492417058784,Trim,Bull,0.0
414,2023-08-28,4433.31005859375,0.0,99536.98008650386,-463.01991349614394,0.1612508307959726,Trim,Bull,0.0
415,2023-08-29,4497.6298828125,0.0,99536.98008650386,-463.01991349614394,0.1620267374213574,Trim,Bull,0.0
416,2023-08-30,4514.8701171875,0.0,99536.98008650386,-463.01991349614394,0.1628026440467421,Trim,Bull,0.0
417,2023-08-31,4507.66015625,0.0,99536.98008650386,-463.01991349614394,0.16357855067212693,Trim,Bull,0.0
418,2023-09-01,4515.77001953125,0.0,99536.98008650386,-463.01991349614394,0.16435445729751164,Trim,Bull,0.0
419,2023-09-05,4496.830078125,0.0,99536.98008650386,-463.01991349614394,0.1651303639228964,Trim,Bull,0.0
420,2023-09-06,4465.47998046875,0.0,99536.98008650386,-463.01991349614394,0.16590627054828122,Trim,Bull,0.0
421,2023-09-07,4451.14013671875,0.0,99536.98008650386,-463.01991349614394,0.166682177173666,Trim,Bull,0.0
422,2023-09-08,4457.490234375,0.0,99536.98008650386,-463.01991349614394,0.16745808379905072,Trim,Bull,0.0
423,2023-09-11,4487.4599609375,0.0,99536.98008650386,-463.01991349614394,0.16823399042443554,Trim,Bull,0.0
